5	random	VOCK	9	3.9375	2.0
5	random	VOCK	8	4.0	2.0
5	random	VOCK	10	4.125	1.9701492537313432
5	random	VOCK	10	4.25	2.0
5	random	VOCK	9	4.25	2.029850746268657
5	random	VOCK	10	4.5	2.2857142857142856
5	random	VOCK	11	4.0625	1.8840579710144927
5	random	VOCK	8	4.25	2.0
5	random	VOCK	9	4.125	2.0625
5	random	VOCK	9	4.4375	2.21875
6	random	VOCK	10	5.25	2.0119760479041915
6	random	VOCK	13	5.0625	2.025
6	random	VOCK	10	4.84375	2.012987012987013
6	random	VOCK	10	5.125	2.1025641025641026
6	random	VOCK	12	5.25	2.061349693251534
6	random	VOCK	11	5.03125	1.9281437125748504
6	random	VOCK	11	5.46875	2.0588235294117645
6	random	VOCK	11	5.21875	2.0
6	random	VOCK	11	4.875	1.9872611464968153
6	random	VOCK	11	5.21875	2.10062893081761
7	random	VOCK	12	5.890625	2.060109289617486
7	random	VOCK	12	5.84375	2.005361930294906
7	random	VOCK	12	5.75	1.978494623655914
7	random	VOCK	14	6.046875	2.0585106382978724
7	random	VOCK	13	5.875	2.0434782608695654
7	random	VOCK	13	5.828125	1.9893333333333334
7	random	VOCK	13	5.921875	1.989501312335958
7	random	VOCK	13	5.875	2.0546448087431695
7	random	VOCK	12	5.828125	2.021680216802168
7	random	VOCK	13	5.9375	2.0652173913043477
8	random	VOCK	15	6.6953125	1.9543899657924744
8	random	VOCK	15	6.8828125	2.0608187134502924
8	random	VOCK	14	6.8203125	2.061393152302243
8	random	VOCK	14	6.7421875	2.0187134502923976
8	random	VOCK	14	6.78125	2.047169811320755
8	random	VOCK	14	6.59375	1.9835487661574618
8	random	VOCK	14	6.6796875	2.016509433962264
8	random	VOCK	14	6.7109375	2.0023310023310024
8	random	VOCK	16	6.7109375	2.0023310023310024
8	random	VOCK	15	6.7421875	2.0547619047619046
9	random	VOCK	16	7.6328125	2.033298647242456
9	random	VOCK	17	7.65625	2.057742782152231
9	random	VOCK	17	7.65625	2.028985507246377
9	random	VOCK	15	7.71484375	2.0434557682359027
9	random	VOCK	16	7.6796875	2.066211245401997
9	random	VOCK	15	7.60546875	2.04302203567681
9	random	VOCK	16	7.67578125	2.0436817472698907
9	random	VOCK	18	7.71875	2.0626304801670146
9	random	VOCK	17	7.6484375	2.0406461698801457
9	random	VOCK	15	7.6171875	2.0547945205479454
10	random	VOCK	18	8.64453125	2.062922395711955
10	random	VOCK	19	8.56640625	2.069355980184006
10	random	VOCK	17	8.62890625	2.0458439453577215
10	random	VOCK	18	8.490234375	2.0485391140433555
10	random	VOCK	22	8.5390625	2.0617778825748645
10	random	VOCK	17	8.560546875	2.058713010803194
10	random	VOCK	17	8.544921875	2.0641660769049306
10	random	VOCK	18	8.666015625	2.057977736549165
10	random	VOCK	17	8.51953125	2.0335664335664334
10	random	VOCK	18	8.61328125	2.057862809146057
11	random	VOCK	19	9.412109375	2.051074696743988
11	random	VOCK	18	9.4677734375	2.069591205037891
11	random	VOCK	18	9.423828125	2.0555969751837257
11	random	VOCK	21	9.4697265625	2.047508445945946
11	random	VOCK	19	9.4287109375	2.075005372877713
11	random	VOCK	18	9.458984375	2.0597554492291335
11	random	VOCK	18	9.498046875	2.0643107290671763
11	random	VOCK	18	9.447265625	2.0618073316283034
11	random	VOCK	19	9.4521484375	2.064853333333333
11	random	VOCK	18	9.458984375	2.068111455108359
12	random	VOCK	20	10.376953125	2.0698319941563184
12	random	VOCK	21	10.3603515625	2.0696449473273506
12	random	VOCK	22	10.37451171875	2.0765246286161063
12	random	VOCK	20	10.3271484375	2.062308029837648
12	random	VOCK	19	10.36865234375	2.0699907393868497
12	random	VOCK	21	10.3291015625	2.068547401359214
12	random	VOCK	19	10.31103515625	2.066141578200675
12	random	VOCK	19	10.3466796875	2.070043471889806
12	random	VOCK	22	10.3251953125	2.0714110790027918
12	random	VOCK	25	10.392578125	2.0792262980510916
13	random	VOCK	22	11.269775390625	2.0806364373929505
13	random	VOCK	23	11.26123046875	2.0799963924963927
13	random	VOCK	21	11.27880859375	2.0872433189509114
13	random	VOCK	23	11.27587890625	2.0798414878526557
13	random	VOCK	21	11.26318359375	2.085953925802003
13	random	VOCK	21	11.26025390625	2.0790191349816314
13	random	VOCK	22	11.2734375	2.077753779697624
13	random	VOCK	21	11.283203125	2.083115478229514
13	random	VOCK	22	11.294677734375	2.080545062061522
13	random	VOCK	23	11.24755859375	2.086361886647193
