5	inverse	VOCK	10	5.0	2.1621621621621623
5	inverse	VOCK	9	5.0	2.2535211267605635
5	inverse	VOCK	10	5.0	2.2222222222222223
5	inverse	VOCK	10	5.0	2.2222222222222223
5	inverse	VOCK	10	5.0	2.191780821917808
5	inverse	VOCK	9	5.0	2.191780821917808
5	inverse	VOCK	10	5.0	2.1621621621621623
5	inverse	VOCK	8	5.0	2.2222222222222223
5	inverse	VOCK	10	5.0	2.2222222222222223
5	inverse	VOCK	10	5.0	2.2222222222222223
6	inverse	VOCK	10	6.0	2.206896551724138
6	inverse	VOCK	11	6.0	2.206896551724138
6	inverse	VOCK	12	6.0	2.2325581395348837
6	inverse	VOCK	13	6.0	2.327272727272727
6	inverse	VOCK	12	6.0	2.1818181818181817
6	inverse	VOCK	11	6.0	2.2325581395348837
6	inverse	VOCK	12	6.0	2.245614035087719
6	inverse	VOCK	11	6.0	2.1333333333333333
6	inverse	VOCK	11	6.0	2.1818181818181817
6	inverse	VOCK	11	6.0	2.169491525423729
7	inverse	VOCK	14	7.0	2.2626262626262625
7	inverse	VOCK	15	7.0	2.3333333333333335
7	inverse	VOCK	14	7.0	2.2741116751269037
7	inverse	VOCK	13	7.0	2.2741116751269037
7	inverse	VOCK	12	7.0	2.2626262626262625
7	inverse	VOCK	12	7.0	2.245614035087719
7	inverse	VOCK	13	7.0	2.2014742014742015
7	inverse	VOCK	11	7.0	2.2626262626262625
7	inverse	VOCK	12	7.0	2.29156010230179
7	inverse	VOCK	12	7.0	2.2626262626262625
8	inverse	VOCK	15	8.0	2.253025302530253
8	inverse	VOCK	13	8.0	2.2679955703211516
8	inverse	VOCK	15	8.0	2.2407002188183807
8	inverse	VOCK	16	8.0	2.278086763070078
8	inverse	VOCK	15	8.0	2.2555066079295156
8	inverse	VOCK	15	8.0	2.2730299667036626
8	inverse	VOCK	14	8.0	2.301123595505618
8	inverse	VOCK	14	8.0	2.2755555555555556
8	inverse	VOCK	15	8.0	2.278086763070078
8	inverse	VOCK	13	8.0	2.2579933847850056
9	inverse	VOCK	16	9.0	2.28798411122145
9	inverse	VOCK	16	9.0	2.291397314768772
9	inverse	VOCK	16	9.0	2.274432379072063
9	inverse	VOCK	15	9.0	2.2766798418972334
9	inverse	VOCK	16	9.0	2.2610402355250248
9	inverse	VOCK	16	9.0	2.272189349112426
9	inverse	VOCK	15	9.0	2.2521994134897363
9	inverse	VOCK	17	9.0	2.2588235294117647
9	inverse	VOCK	16	9.0	2.27893175074184
9	inverse	VOCK	16	9.0	2.281188118811881
10	inverse	VOCK	17	10.0	2.245614035087719
10	inverse	VOCK	17	10.0	2.2735346358792183
10	inverse	VOCK	18	10.0	2.265486725663717
10	inverse	VOCK	17	10.0	2.2634836427939877
10	inverse	VOCK	18	10.0	2.2730299667036626
10	inverse	VOCK	17	10.0	2.2760613469659923
10	inverse	VOCK	18	10.0	2.2811316551570506
10	inverse	VOCK	17	10.0	2.284694332887104
10	inverse	VOCK	18	10.0	2.3006066052572454
10	inverse	VOCK	16	10.0	2.2649856226498564
11	inverse	VOCK	19	11.0	2.277395875454913
11	inverse	VOCK	18	11.0	2.282009724473258
11	inverse	VOCK	18	11.0	2.269137792103143
11	inverse	VOCK	18	11.0	2.27142569066344
11	inverse	VOCK	18	11.0	2.2810854597002836
11	inverse	VOCK	21	11.0	2.275095940214098
11	inverse	VOCK	18	11.0	2.2857142857142856
11	inverse	VOCK	18	11.0	2.2700523982265217
11	inverse	VOCK	20	11.0	2.2852505579224993
11	inverse	VOCK	19	11.0	2.2760153566377044
12	inverse	VOCK	19	12.0	2.27893175074184
12	inverse	VOCK	21	12.0	2.284758053270116
12	inverse	VOCK	19	12.0	2.2836965107094738
12	inverse	VOCK	20	12.0	2.2814704790196805
12	inverse	VOCK	19	12.0	2.2786148069166936
12	inverse	VOCK	21	12.0	2.288268156424581
12	inverse	VOCK	22	12.0	2.27777005421938
12	inverse	VOCK	19	12.0	2.284014869888476
12	inverse	VOCK	20	12.0	2.2803061934585944
12	inverse	VOCK	19	12.0	2.272294392307337
13	inverse	VOCK	21	13.0	2.2792569129355362
13	inverse	VOCK	21	13.0	2.280818983980125
13	inverse	VOCK	21	13.0	2.2809166845148856
13	inverse	VOCK	20	13.0	2.281747477128104
13	inverse	VOCK	24	13.0	2.2770638670914494
13	inverse	VOCK	21	13.0	2.2849786512755594
13	inverse	VOCK	22	13.0	2.2872360988810376
13	inverse	VOCK	21	13.0	2.282383197599657
13	inverse	VOCK	21	13.0	2.284782562056167
13	inverse	VOCK	22	13.0	2.2796472300710677
